level,group,instrument,signal,sizing,window,n_days,sharpe_gross,sharpe_net,ann_ret_gross,ann_ret_net,ann_vol,max_dd_net,win_rate,profit_factor,t_stat_net,turnover_ann,af
instrument,forex,EURCHF,60,vol,full,1822,-0.361544,-0.428561,-0.054693,-0.063233,0.132061,0.392316,0.486364,0.929584,-1.152355,90.181137,252
instrument,forex,EURCHF,120,fixed,5y,1299,-0.556823,-0.596123,-0.031073,-0.033222,0.054208,0.218356,0.495378,0.904505,-1.353444,22.132512,252
instrument,forex,EURCHF,120,fixed,3y,777,-0.801272,-0.851029,-0.039923,-0.042419,0.049491,0.170738,0.489691,0.866144,-1.494359,25.979381,252
instrument,forex,EURCHF,120,fixed,1y,260,-0.994756,-1.076679,-0.035728,-0.038719,0.036072,0.050224,0.474903,0.841070,-1.093635,31.135135,252
instrument,forex,EURCHF,120,fixed,IS,1275,0.067710,0.040399,0.002113,0.000782,0.048709,0.108129,0.508239,1.007401,0.090870,13.252747,252
instrument,forex,EURCHF,120,fixed,OOS,547,-1.525187,-1.586618,-0.074854,-0.078014,0.050387,0.168652,0.468864,0.756642,-2.337576,34.153846,252
instrument,forex,EURCHF,120,fixed,full,1822,-0.420764,-0.459261,-0.021644,-0.023556,0.049261,0.218356,0.495882,0.922156,-1.234905,19.512356,252
instrument,forex,EURCHF,120,vol,5y,1299,-0.473183,-0.514935,-0.073105,-0.078705,0.140112,0.461126,0.495378,0.918299,-1.169113,60.143439,252
instrument,forex,EURCHF,120,vol,3y,777,-0.703594,-0.753473,-0.099837,-0.106250,0.136675,0.394943,0.489691,0.881444,-1.323055,71.015482,252
instrument,forex,EURCHF,120,vol,1y,260,-0.991140,-1.073506,-0.106506,-0.114868,0.108207,0.146432,0.474903,0.840983,-1.090413,93.742482,252
instrument,forex,EURCHF,120,vol,IS,1275,0.164073,0.134127,0.012885,0.009018,0.127980,0.241105,0.508239,1.023960,0.301696,38.010426,252
instrument,forex,EURCHF,120,vol,OOS,547,-1.471151,-1.534048,-0.186580,-0.194081,0.134694,0.389458,0.468864,0.764999,-2.260125,92.076318,252
instrument,forex,EURCHF,120,vol,full,1822,-0.343502,-0.384321,-0.051657,-0.056819,0.130155,0.461126,0.495882,0.935526,-1.033399,54.200413,252
instrument,forex,EURCHF,180,fixed,5y,1299,-0.052372,-0.093788,-0.004286,-0.006529,0.054201,0.131424,0.506554,0.985155,-0.212937,22.520801,252
instrument,forex,EURCHF,180,fixed,3y,777,-0.150978,-0.205551,-0.008637,-0.011341,0.049529,0.097601,0.505155,0.965854,-0.360937,27.278351,252
instrument,forex,EURCHF,180,fixed,1y,260,0.135047,0.070356,0.004225,0.001890,0.036027,0.028535,0.498069,1.016743,0.071464,21.405405,252
instrument,forex,EURCHF,180,fixed,IS,1275,0.069499,0.050992,0.002192,0.001299,0.048232,0.093516,0.512351,1.009534,0.114698,8.901099,252
instrument,forex,EURCHF,180,fixed,OOS,547,-0.452176,-0.525205,-0.023768,-0.027458,0.050578,0.091328,0.496337,0.908721,-0.773788,37.846154,252
instrument,forex,EURCHF,180,fixed,full,1822,-0.092063,-0.127782,-0.005673,-0.007423,0.048941,0.131424,0.507317,0.977422,-0.343594,17.574959,252
instrument,forex,EURCHF,180,vol,5y,1299,-0.040618,-0.084299,-0.015337,-0.021393,0.140101,0.295850,0.506554,0.987074,-0.191393,61.353160,252
instrument,forex,EURCHF,180,vol,3y,777,-0.097197,-0.148048,-0.022312,-0.029160,0.136732,0.249170,0.505155,0.975474,-0.259964,69.927743,252
instrument,forex,EURCHF,180,vol,1y,260,0.139281,0.075008,0.009282,0.002299,0.108067,0.084402,0.498069,1.016736,0.076189,64.553293,252
instrument,forex,EURCHF,180,vol,IS,1275,0.057445,0.035192,-0.000711,-0.003528,0.126429,0.212708,0.512351,1.006512,0.079160,28.075316,252
instrument,forex,EURCHF,180,vol,OOS,547,-0.411687,-0.481351,-0.062520,-0.071523,0.135158,0.217409,0.496337,0.915778,-0.709178,96.068835,252
instrument,forex,EURCHF,180,vol,full,1822,-0.089836,-0.127185,-0.019683,-0.024448,0.129089,0.295850,0.507317,0.977889,-0.341987,48.446753,252
instrument,forex,EURCHF,250,fixed,5y,1299,-0.041318,-0.077770,-0.003690,-0.005664,0.054184,0.089056,0.498459,0.987793,-0.176570,19.802773,252
instrument,forex,EURCHF,250,fixed,3y,777,-0.257219,-0.309057,-0.013824,-0.016385,0.049495,0.087987,0.481959,0.949200,-0.542687,25.979381,252
instrument,forex,EURCHF,250,fixed,1y,260,-0.507038,-0.580630,-0.018710,-0.021373,0.036091,0.039360,0.486486,0.912717,-0.589774,27.243243,252
instrument,forex,EURCHF,250,fixed,IS,1275,-0.062428,-0.087109,-0.004029,-0.005193,0.047072,0.088204,0.514648,0.983737,-0.195937,11.670330,252
instrument,forex,EURCHF,250,fixed,OOS,547,-0.202715,-0.251509,-0.011421,-0.013883,0.050520,0.060047,0.478022,0.952727,-0.370550,24.923077,252
instrument,forex,EURCHF,250,fixed,full,1822,-0.106609,-0.138904,-0.006254,-0.007810,0.048120,0.089056,0.502228,0.974911,-0.373499,15.637562,252
instrument,forex,EURCHF,250,vol,5y,1299,-0.123131,-0.166942,-0.026632,-0.032664,0.140123,0.258086,0.498459,0.973454,-0.379027,61.794595,252
instrument,forex,EURCHF,250,vol,3y,777,-0.306999,-0.363926,-0.049887,-0.057401,0.136738,0.258086,0.481959,0.940903,-0.639034,79.006226,252
instrument,forex,EURCHF,250,vol,1y,260,-0.503391,-0.577424,-0.058359,-0.066073,0.108264,0.114619,0.486486,0.912627,-0.586518,82.066807,252
instrument,forex,EURCHF,250,vol,IS,1275,-0.138445,-0.168430,-0.024088,-0.027724,0.122437,0.245410,0.514648,0.969328,-0.378855,37.061986,252
instrument,forex,EURCHF,250,vol,OOS,547,-0.267554,-0.322818,-0.044134,-0.051379,0.135112,0.183930,0.478022,0.941026,-0.475610,75.740818,252
instrument,forex,EURCHF,250,vol,full,1822,-0.179774,-0.217868,-0.030150,-0.034887,0.126340,0.259602,0.502228,0.961520,-0.585823,48.638911,252
instrument,forex,EURCHF,composite,fixed,5y,1299,-0.419660,-0.496701,-0.016928,-0.019901,0.038943,0.141525,0.492782,0.910726,-1.127716,30.286595,252
instrument,forex,EURCHF,composite,fixed,3y,777,-0.554199,-0.648686,-0.019638,-0.022877,0.034746,0.093218,0.484992,0.887069,-1.139055,33.123711,252
instrument,forex,EURCHF,composite,fixed,1y,260,-0.686070,-0.818200,-0.018049,-0.021471,0.026111,0.029842,0.471698,0.860766,-0.831086,34.540541,252
instrument,forex,EURCHF,composite,fixed,IS,1275,-0.259552,-0.328810,-0.009421,-0.011789,0.034281,0.081598,0.494424,0.932363,-0.739606,23.934066,252
instrument,forex,EURCHF,composite,fixed,OOS,547,-0.991900,-1.098910,-0.033829,-0.037408,0.034161,0.087271,0.455581,0.802184,-1.619033,37.153846,252
instrument,forex,EURCHF,composite,fixed,full,1822,-0.478960,-0.559457,-0.016813,-0.019551,0.034244,0.141525,0.481155,0.890201,-1.504321,27.884679,252
instrument,forex,EURCHF,composite,vol,5y,1299,-0.372849,-0.455377,-0.040967,-0.048859,0.099202,0.321130,0.492782,0.920310,-1.033892,82.528672,252
instrument,forex,EURCHF,composite,vol,3y,777,-0.514904,-0.612111,-0.052497,-0.061372,0.095952,0.238894,0.484992,0.894156,-1.074832,94.075566,252
instrument,forex,EURCHF,composite,vol,1y,260,-0.683733,-0.815312,-0.054919,-0.064734,0.078331,0.087557,0.471698,0.860777,-0.828152,103.284545,252
instrument,forex,EURCHF,composite,vol,IS,1275,-0.219197,-0.294818,-0.022712,-0.029216,0.087580,0.189353,0.494424,0.941579,-0.663145,66.660181,252
instrument,forex,EURCHF,composite,vol,OOS,547,-0.992256,-1.104580,-0.089473,-0.098845,0.090505,0.221372,0.455581,0.802904,-1.627387,103.464101,252
instrument,forex,EURCHF,composite,vol,full,1822,-0.456637,-0.543480,-0.043254,-0.050667,0.088469,0.323303,0.481155,0.896072,-1.461362,77.658687,252
instrument,forex,EURCHF,buyhold,long1x,5y,1299,-0.586550,-0.586550,-0.032627,-0.032627,0.054059,0.176468,0.489214,0.905995,-1.331710,0.000000,252
instrument,forex,EURCHF,buyhold,long1x,3y,777,-0.346173,-0.346173,-0.018145,-0.018145,0.049377,0.092529,0.501289,0.943274,-0.607859,0.000000,252
instrument,forex,EURCHF,buyhold,long1x,1y,260,-0.369216,-0.369216,-0.013835,-0.013835,0.035986,0.046655,0.486486,0.937177,-0.375031,0.000000,252
instrument,forex,EURCHF,buyhold,long1x,IS,1275,-0.440088,-0.440088,-0.023109,-0.023109,0.050256,0.167982,0.475667,0.927833,-0.989908,0.000000,252
instrument,forex,EURCHF,buyhold,long1x,OOS,547,-0.619168,-0.619168,-0.031938,-0.031938,0.050374,0.092529,0.492674,0.894205,-0.912225,0.000000,252
instrument,forex,EURCHF,buyhold,long1x,full,1822,-0.494069,-0.494069,-0.025768,-0.025768,0.050278,0.192717,0.481054,0.919153,-1.328499,0.000000,252
instrument,forex,AUDJPY,10,fixed,5y,1299,-0.365751,-0.432140,-0.045663,-0.052860,0.111337,0.438897,0.496918,0.928716,-0.981136,75.328197,252
instrument,forex,AUDJPY,10,fixed,3y,777,-0.746844,-0.821059,-0.081112,-0.088633,0.106173,0.261587,0.479381,0.863766,-1.441732,81.835052,252
instrument,forex,AUDJPY,10,fixed,1y,260,-0.785158,-0.860170,-0.068906,-0.075233,0.086572,0.098585,0.474903,0.875011,-0.873716,68.108108,252
instrument,forex,AUDJPY,10,fixed,IS,1275,-0.161079,-0.224674,-0.023723,-0.030704,0.111267,0.401567,0.496044,0.962395,-0.505368,71.406593,252
instrument,forex,AUDJPY,10,fixed,OOS,547,-0.220104,-0.289909,-0.030842,-0.038621,0.113666,0.171731,0.494505,0.947764,-0.427124,80.307692,252
instrument,forex,AUDJPY,10,fixed,full,1822,-0.179106,-0.244608,-0.025866,-0.033088,0.111962,0.438897,0.495859,0.958622,-0.657726,74.036244,252
instrument,forex,AUDJPY,10,vol,5y,1299,-0.304976,-0.375811,-0.059609,-0.070472,0.160308,0.555430,0.496918,0.937536,-0.853244,115.328202,252
instrument,forex,AUDJPY,10,vol,3y,777,-0.744512,-0.823460,-0.123260,-0.134780,0.160236,0.373753,0.479381,0.864736,-1.445949,131.351941,252
instrument,forex,AUDJPY,10,vol,1y,260,-0.793381,-0.871230,-0.125076,-0.136067,0.154203,0.170732,0.474903,0.869050,-0.884951,125.408132,252
instrument,forex,AUDJPY,10,vol,IS,1275,-0.209151,-0.277368,-0.042810,-0.052989,0.153719,0.513974,0.497529,0.953287,-0.623895,106.112626,252
instrument,forex,AUDJPY,10,vol,OOS,547,-0.204047,-0.278900,-0.045229,-0.057018,0.163076,0.247322,0.494505,0.949506,-0.410905,123.478759,252
instrument,forex,AUDJPY,10,vol,full,1822,-0.207536,-0.277823,-0.043537,-0.054201,0.156542,0.555430,0.496877,0.952828,-0.747037,111.261964,252
instrument,forex,AUDJPY,20,fixed,5y,1299,0.215848,0.171500,0.017972,0.012986,0.111180,0.209190,0.505393,1.029253,0.389375,48.924499,252
instrument,forex,AUDJPY,20,fixed,3y,777,0.338017,0.291591,0.030658,0.025638,0.106046,0.110520,0.520619,1.054542,0.512017,48.711340,252
instrument,forex,AUDJPY,20,fixed,1y,260,0.739305,0.699606,0.061868,0.058358,0.086395,0.064540,0.509653,1.134382,0.710624,33.081081,252
instrument,forex,AUDJPY,20,fixed,IS,1275,0.094380,0.052211,0.004347,-0.000331,0.110638,0.209190,0.498405,1.009013,0.117440,46.483516,252
instrument,forex,AUDJPY,20,fixed,OOS,547,0.687601,0.650231,0.074059,0.069600,0.113329,0.080697,0.527473,1.120692,0.957991,41.538462,252
instrument,forex,AUDJPY,20,fixed,full,1822,0.275610,0.234797,0.024787,0.020169,0.111439,0.209190,0.507496,1.041543,0.631343,44.975288,252
instrument,forex,AUDJPY,20,vol,5y,1299,0.383588,0.335468,0.049767,0.041788,0.160047,0.283026,0.505393,1.058189,0.761649,75.850764,252
instrument,forex,AUDJPY,20,vol,3y,777,0.439462,0.387389,0.059175,0.050487,0.160071,0.195757,0.520619,1.071559,0.680233,81.920269,252
instrument,forex,AUDJPY,20,vol,1y,260,0.816380,0.773632,0.120289,0.113192,0.153861,0.107744,0.509653,1.147135,0.785816,62.924595,252
instrument,forex,AUDJPY,20,vol,IS,1275,0.167443,0.119625,0.014055,0.006642,0.153517,0.283026,0.498353,1.020886,0.269077,72.879233,252
instrument,forex,AUDJPY,20,vol,OOS,547,0.871798,0.831294,0.136948,0.129673,0.162488,0.107744,0.527473,1.156251,1.224752,63.965721,252
instrument,forex,AUDJPY,20,vol,full,1822,0.387422,0.341768,0.049485,0.042100,0.156256,0.283026,0.507666,1.061294,0.918979,70.167257,252
instrument,forex,AUDJPY,40,fixed,5y,1299,-0.082067,-0.114034,-0.015140,-0.018670,0.111182,0.356731,0.505393,0.980412,-0.258903,35.722650,252
instrument,forex,AUDJPY,40,fixed,3y,777,0.695146,0.670620,0.070321,0.067606,0.105893,0.085911,0.525773,1.127427,1.177570,25.329897,252
instrument,forex,AUDJPY,40,fixed,1y,260,1.531178,1.518901,0.136361,0.135255,0.085963,0.056074,0.540541,1.300467,1.542822,9.729730,252
instrument,forex,AUDJPY,40,fixed,IS,1275,-0.294200,-0.327608,-0.037170,-0.040744,0.108895,0.356731,0.493517,0.945060,-0.736901,36.989011,252
instrument,forex,AUDJPY,40,fixed,OOS,547,0.997684,0.979804,0.112304,0.110144,0.113171,0.079927,0.532967,1.188615,1.443553,19.384615,252
instrument,forex,AUDJPY,40,fixed,full,1822,0.104404,0.075518,0.005461,0.002263,0.110246,0.356731,0.505896,1.013266,0.203060,31.690280,252
instrument,forex,AUDJPY,40,vol,5y,1299,0.235081,0.200216,0.025160,0.019475,0.159992,0.428482,0.505393,1.034103,0.454571,55.266385,252
instrument,forex,AUDJPY,40,vol,3y,777,0.942797,0.915011,0.147616,0.142659,0.159635,0.133401,0.525773,1.175068,1.606707,43.152142,252
instrument,forex,AUDJPY,40,vol,1y,260,1.613512,1.598606,0.264938,0.262188,0.153012,0.079327,0.540541,1.318863,1.623783,21.377848,252
instrument,forex,AUDJPY,40,vol,IS,1275,-0.146350,-0.184297,-0.033544,-0.039239,0.153454,0.428482,0.494234,0.968733,-0.414547,58.694737,252
instrument,forex,AUDJPY,40,vol,OOS,547,1.287486,1.268855,0.215841,0.212305,0.162068,0.080107,0.532967,1.249763,1.869414,29.047184,252
instrument,forex,AUDJPY,40,vol,full,1822,0.300851,0.268560,0.035410,0.030236,0.156191,0.428482,0.506530,1.047854,0.722131,49.773753,252
instrument,forex,AUDJPY,60,fixed,5y,1299,0.127721,0.101017,0.008062,0.005077,0.111143,0.289295,0.504622,1.016976,0.229351,29.510015,252
instrument,forex,AUDJPY,60,fixed,3y,777,0.257686,0.234813,0.021935,0.019475,0.105977,0.144711,0.509021,1.044048,0.412318,24.030928,252
instrument,forex,AUDJPY,60,fixed,1y,260,1.709930,1.702647,0.153755,0.153082,0.085834,0.039563,0.528958,1.340869,1.729462,5.837838,252
instrument,forex,AUDJPY,60,fixed,IS,1275,-0.070940,-0.103433,-0.013451,-0.016954,0.108496,0.260744,0.505766,0.982211,-0.232656,35.406593,252
instrument,forex,AUDJPY,60,fixed,OOS,547,0.467131,0.453019,0.047615,0.045967,0.113327,0.144711,0.518315,1.081954,0.667437,15.692308,252
instrument,forex,AUDJPY,60,fixed,full,1822,0.095677,0.068758,0.004499,0.001528,0.109952,0.289295,0.509938,1.012136,0.184883,29.476112,252
instrument,forex,AUDJPY,60,vol,5y,1299,0.386560,0.357964,0.050261,0.045515,0.159920,0.328647,0.504622,1.062241,0.812726,45.020341,252
instrument,forex,AUDJPY,60,vol,3y,777,0.511689,0.485870,0.071458,0.067096,0.159833,0.192233,0.509021,1.090154,0.853159,40.634800,252
instrument,forex,AUDJPY,60,vol,1y,260,1.653625,1.641434,0.272643,0.270377,0.152956,0.078402,0.528958,1.328380,1.667285,17.437015,252
instrument,forex,AUDJPY,60,vol,IS,1275,0.018646,-0.018821,-0.008806,-0.014524,0.153444,0.328647,0.505766,0.996788,-0.042335,57.485926,252
instrument,forex,AUDJPY,60,vol,OOS,547,0.756217,0.741181,0.115874,0.113207,0.162404,0.192233,0.518315,1.137876,1.091987,23.846248,252
instrument,forex,AUDJPY,60,vol,full,1822,0.249091,0.218440,0.027086,0.022202,0.156184,0.328647,0.509938,1.038757,0.587362,47.368626,252
instrument,forex,AUDJPY,120,fixed,5y,1299,0.190205,0.175369,0.015077,0.013413,0.111084,0.210293,0.508475,1.030692,0.398160,16.308166,252
instrument,forex,AUDJPY,120,fixed,3y,777,0.103978,0.092869,0.005434,0.004251,0.105990,0.210293,0.509021,1.018255,0.163072,11.690722,252
instrument,forex,AUDJPY,120,fixed,1y,260,1.468561,1.461087,0.130319,0.129658,0.085980,0.050044,0.521236,1.263047,1.484097,5.837838,252
instrument,forex,AUDJPY,120,fixed,IS,1275,0.256167,0.242107,0.021921,0.020397,0.107034,0.210287,0.514731,1.044024,0.544581,14.835165,252
instrument,forex,AUDJPY,120,fixed,OOS,547,0.017028,0.005639,-0.004456,-0.005749,0.113398,0.210293,0.498168,0.999007,0.008308,12.923077,252
instrument,forex,AUDJPY,120,fixed,full,1822,0.181421,0.168197,0.013929,0.012476,0.108955,0.210293,0.509700,1.030401,0.452265,14.253707,252
instrument,forex,AUDJPY,120,vol,5y,1299,0.368601,0.350685,0.047246,0.044280,0.159872,0.274457,0.508475,1.062079,0.796199,28.146226,252
instrument,forex,AUDJPY,120,vol,3y,777,0.435629,0.422074,0.058520,0.056263,0.159838,0.274457,0.509021,1.078087,0.741137,21.188596,252
instrument,forex,AUDJPY,120,vol,1y,260,1.442372,1.431144,0.232538,0.230532,0.153169,0.089347,0.521236,1.264866,1.453683,15.872444,252
instrument,forex,AUDJPY,120,vol,IS,1275,0.384197,0.366296,0.047658,0.044866,0.150762,0.255632,0.514731,1.066814,0.823923,26.513740,252
instrument,forex,AUDJPY,120,vol,OOS,547,0.337172,0.323628,0.042533,0.040258,0.162572,0.274457,0.498168,1.056614,0.476804,21.715384,252
instrument,forex,AUDJPY,120,vol,full,1822,0.369200,0.352686,0.046117,0.043480,0.154357,0.274457,0.509700,1.064355,0.948336,25.061094,252
instrument,forex,AUDJPY,180,fixed,5y,1299,0.323137,0.307516,0.030160,0.028393,0.111058,0.185285,0.524653,1.054142,0.698188,17.084746,252
