market,dir,signal_date,entry_date,exit_date,entry_px,exit_px,contracts,gross_pnl,net_pnl,pnl_R,mae_R,mfe_R,bars_held,exit_reason,sig_own_i,ent_own_i,N,K
NQ=F,L,2015-05-27,2015-05-28,2015-07-07,4540.75,4339.509664361665,0.19776070104674495,-79.59485970943865,-79.89150076100876,-0.8971602033447492,-0.8738847304265746,0.06440319487260651,27,stop,3718,3719,50,4
6B=F,L,2015-05-08,2015-05-11,2015-07-08,1.5451999736785889,1.5355244929103993,0.22824368076570792,-13.802295898183807,-14.144661419332369,-0.1588926986453184,-0.45510059077387766,0.7563659847728224,40,stop,3623,3624,50,4
ZS=F,L,2015-06-25,2015-06-26,2015-07-27,999.375,981.6433709261029,0.028805555157137445,-25.53847096570228,-25.58167929843799,-0.2897841714282224,-0.17334878510382606,0.9931865687713329,20,stop,3717,3718,50,4
ZB=F,S,2015-06-26,2015-06-29,2015-07-31,149.703125,156.21955220245852,0.010980442583380321,-71.55325474537338,-71.56972540924846,-0.8099516093608593,-0.7630660709673952,0.2349389175243126,23,stop,3709,3710,50,4
ZN=F,S,2015-06-03,2015-06-04,2015-08-03,126.2578125,127.72918925889911,0.032041291967251,-47.14481232571392,-47.1928742636648,-0.532332139968769,-0.49413356767034416,0.4884863268969688,41,stop,3686,3687,50,4
GC=F,S,2015-07-02,2015-07-06,2015-08-19,1170.9999755859376,1133.010079126967,0.19461630708340708,73.93453355325869,73.64260909263359,0.8371397200592515,-0.04424694660344267,2.044183979661426,32,stop,3717,3718,50,4
NQ=F,L,2015-07-20,2015-07-21,2015-08-20,4671.5,4427.916305498696,0.18171239934567618,-88.52435513863239,-88.7969237376509,-1.0025567534575288,-0.9858004255605669,0.047187117144418395,22,stop,3755,3756,50,4
CL=F,S,2015-07-06,2015-07-07,2015-08-28,52.74,45.0889308364865,0.11365087839335195,86.95507310815984,86.78459679056982,0.9909506224720949,-0.1492381206367043,1.9452874918725753,38,stop,3727,3728,50,4
HG=F,S,2015-06-17,2015-06-18,2015-09-08,2.6519999141693114,2.43068370225696,0.2292992021576502,126.8690770401391,126.52512823690262,1.431218120965347,-0.09402533891170665,2.7526388697956428,56,stop,3711,3712,50,4
ZN=F,L,2015-08-11,2015-08-12,2015-09-15,127.8515625,126.55955476290708,0.03179753315868189,-41.08265886148556,-41.130355161223584,-0.4647751438671558,-0.26106391232333487,0.7326632378106495,23,stop,3734,3735,50,4
ZB=F,L,2015-08-03,2015-08-04,2015-09-15,157.703125,153.48254319161921,0.01195323544197918,-50.44960805770979,-50.46753791087276,-0.5700714484114932,-0.5126594246447095,0.7194109621557446,29,stop,3734,3735,50,4
ES=F,S,2015-08-20,2015-08-21,2015-09-17,2026.0,2000.2741737727013,0.17981525734333556,23.129480317158272,22.85975743114327,0.2579983847479623,-0.030441298045720055,1.9786843729718036,18,stop,3778,3779,50,4
YM=F,S,2015-07-27,2015-07-28,2015-09-17,17395.0,16783.94092509688,0.2311231835311976,70.614959358619,70.2682745833222,0.7949322101479115,-0.426188689889231,2.758460538853612,36,stop,3351,3352,50,4
6B=F,S,2015-09-04,2015-09-08,2015-09-18,1.517699973487854,1.5641987472382557,0.31174013111093063,-90.59708640904825,-91.06469660571463,-1.007327779863945,-0.9590765689138842,0.010775723449044037,8,stop,3706,3707,50,4
6A=F,S,2015-07-07,2015-07-08,2015-10-08,0.7417000102043152,0.7283767043347464,0.21465199549525021,28.598741914965135,28.27676392172226,0.3237577824231059,-0.13517248209012267,1.2583322011351374,65,stop,3651,3652,50,4
SI=F,L,2015-10-05,2015-10-06,2015-11-03,15.595000152587891,15.363280894555782,0.07200809531540708,-16.685662418791548,-16.793674561764657,-0.19208842488859074,-0.14990229545289374,0.5707816360360579,20,stop,3785,3786,50,4
ZN=F,L,2015-10-02,2015-10-05,2015-11-03,129.3203125,127.17032457750358,0.030961015028987352,-66.56580838055301,-66.6122499030965,-0.7600192793755779,-0.6982263721693232,0.10763173325930278,21,stop,3771,3772,50,4
NG=F,S,2015-08-27,2015-08-28,2015-11-06,2.675500045776367,2.3943245042934347,0.027381443164609373,76.9899210839318,76.9488489191849,0.864257741106063,-0.3644310219681231,2.2373325302106246,49,stop,3761,3762,50,4
ZC=F,L,2015-10-05,2015-10-06,2015-11-06,393.125,370.3412247067439,0.05275769217436325,-60.1009701745734,-60.18010671283495,-0.6883485722901297,-0.6373940043990663,0.19989279427899714,23,stop,3797,3798,50,4
CL=F,L,2015-10-08,2015-10-09,2015-11-12,49.699998626708975,42.51700248704907,0.1032989445633931,-74.19959200297953,-74.35454041982462,-0.857699172502979,-0.8484049228935934,0.14537276452048223,24,stop,3794,3795,50,4
6E=F,S,2015-11-18,2015-11-19,2015-12-03,1.0661000179290772,1.0950976690329617,0.16977082517872563,-61.53693945189075,-61.79159568965884,-0.7139938158760436,-0.259921438622956,0.2648272654881814,9,stop,3844,3845,50,4
ZS=F,S,2015-08-18,2015-08-19,2015-12-04,912.625,907.3039898157851,0.017247719478123088,4.588764549878695,4.56289297066151,0.05168069397599809,-0.10133928707992955,0.6678625305147163,75,stop,3754,3755,50,4
ES=F,L,2015-11-02,2015-11-03,2015-12-14,2093.5,2001.5741299946703,0.1473825417587372,-67.74134187384374,-67.96241568648185,-0.7891613843900831,-0.8128991519703246,0.1433269557421362,28,stop,3829,3830,50,4
ZW=F,S,2015-12-02,2015-12-03,2015-12-15,451.625,496.62907081557455,0.03913300422276857,-88.05722466338274,-88.1159241697169,-1.0090748024235963,-0.8878741877406906,0.0,8,stop,3848,3849,50,4
NG=F,S,2015-12-11,2015-12-14,2015-12-28,1.9114999876022336,2.1447205073832687,0.02242968405014024,-52.31062572698099,-52.344270253056195,-0.6164346159681431,-0.3711227085809153,0.6009279073289829,9,stop,3835,3836,50,4
NQ=F,L,2015-11-02,2015-11-03,2016-01-04,4688.5,4462.352474896768,0.1409143682359878,-63.73487125610814,-63.946242808462124,-0.7425266596476787,-0.7641333899470708,0.16689851343597695,41,stop,3829,3830,50,4
GC=F,S,2015-11-06,2015-11-09,2016-01-07,1088.4999755859376,1104.2116849294741,0.15622629523818785,-24.54582142599934,-24.780160868856623,-0.2879091291289546,-0.18695873520914222,0.767796391134156,40,stop,3806,3807,50,4
ZN=F,S,2015-12-23,2015-12-24,2016-01-12,126.0234375,127.7620495587959,0.03783655418871401,-65.78308937578248,-65.83984420706554,-0.7739296101863543,-0.7540046261026175,0.26060067722440694,11,stop,3828,3829,50,4
CL=F,S,2015-11-12,2015-11-13,2016-01-28,41.600000610351564,33.826301059583244,0.12034329321838841,93.55126044297663,93.37074550314904,1.0918751201719195,-0.26175598683279877,2.16863606781713,50,stop,3819,3820,50,4
HG=F,S,2015-11-06,2015-11-09,2016-02-03,2.23749991607666,2.079499996185303,0.22131090701243786,87.41776394762189,87.08579758710323,1.011809256424742,-0.01285737467725934,1.9349091712469606,58,gap_stop,3811,3812,50,4
6B=F,S,2015-09-28,2015-09-29,2016-02-03,1.5162999795913696,1.4626067637241884,0.2877617465476493,96.56783484812517,96.1361922283037,1.098678125790013,-0.721445191225015,2.2280551524287966,87,stop,3721,3722,50,4
6A=F,S,2016-01-07,2016-01-08,2016-02-04,0.6994999813079834,0.7208547515406889,0.2563205539486063,-54.73666535492279,-55.1211461858457,-0.6441204974328395,-0.5451352381300698,0.557115628619856,18,stop,3779,3780,50,4
SI=F,L,2016-02-03,2016-02-04,2016-02-26,14.770000343322755,15.003987999743531,0.09801897039717052,22.935229168011382,22.788200712415623,0.2675885873025243,-0.05179404535406859,1.1728474723374471,15,stop,3868,3869,50,4
6E=F,L,2016-02-04,2016-02-05,2016-02-29,1.121350033378601,1.089916895277288,0.15393267675536654,-60.48233858445281,-60.71323759958586,-0.7101007150615545,-0.6706474083577675,0.3870847700577702,15,stop,3896,3897,50,4
ES=F,S,2016-01-06,2016-01-07,2016-03-01,1987.5,1977.7211424385946,0.1367169629962607,6.684678536841834,6.4796030923474435,0.07638948003626195,-0.02820626625043151,1.4909026446656657,36,stop,3873,3874,50,4
NQ=F,S,2016-01-05,2016-01-06,2016-03-02,4481.75,4351.048812109071,0.14165928201539957,37.03007287037764,36.817583947354535,0.43404979693616846,-0.01920556766651292,2.068356135215326,38,stop,3872,3873,50,4
ZN=F,L,2016-01-12,2016-01-13,2016-03-10,127.7578125,129.16940725451352,0.03592791222244835,50.715652433830115,50.66176056549644,0.5883468263001201,-0.14016629827715751,2.2068042775264107,39,stop,3840,3841,50,4
ZS=F,S,2016-02-29,2016-03-01,2016-03-11,852.625,888.802794802599,0.04359469580791137,-78.85799797101704,-78.9233900147289,-0.9098582504959662,-0.7507227485617506,0.09109188162464757,8,stop,3887,3888,50,4
6B=F,S,2016-02-26,2016-02-29,2016-03-17,1.3859000371932984,1.4481649094875702,0.2222064456972026,-86.47284977687727,-86.80615944542308,-1.005469326766899,-0.9297842433157245,0.03860793293514327,13,stop,3825,3826,50,4
ZC=F,S,2016-01-04,2016-01-05,2016-03-17,352.375,369.78952272621416,0.06680404273436179,-58.16802602002626,-58.2682320841278,-0.6867742370645236,-0.8415133820310616,0.1525550575611866,50,stop,3859,3860,50,4
NG=F,S,2016-02-25,2016-02-26,2016-03-30,1.7845000133514404,1.9971844590734467,0.022244688394780866,-47.31099221502714,-47.34435924761931,-0.5436081093423245,-0.44058846121991085,0.4431427701132837,22,stop,3885,3886,50,4
ZC=F,L,2016-03-29,2016-03-30,2016-03-31,372.875,355.45369641297515,0.09857669020645954,-85.86672233454155,-86.01458736985123,-1.0237588165629232,-0.35931543567381846,0.06599671267478299,1,stop,3917,3918,50,4
ZB=F,L,2016-02-02,2016-02-03,2016-04-25,163.484375,161.9810106075545,0.012129695940628663,-18.235352968331746,-18.25354751224269,-0.21246900801339294,-0.27575809046939714,1.0346443554411782,56,stop,3860,3861,50,4
6A=F,L,2016-03-11,2016-03-14,2016-05-06,0.7549999786376953,0.7432582000513731,0.21445425709487215,-25.18074403702204,-25.50242542266435,-0.30309963090863723,-0.42055422473947157,0.683082690691202,38,stop,3823,3824,50,4
SI=F,L,2016-04-19,2016-04-20,2016-05-19,16.97000015258789,16.749608833713665,0.07799537350424852,-17.18950323268905,-17.30649629294542,-0.20477324325731366,-0.156885988175946,0.9782255038850809,21,stop,3920,3921,50,4
6E=F,L,2016-03-30,2016-03-31,2016-05-19,1.1361000371932983,1.119675720751326,0.16036198735713403,-32.922950320214326,-33.16349330125003,-0.3967104307204527,-0.3321061798686877,0.6462251498513122,35,stop,3933,3934,50,4
GC=F,L,2016-02-03,2016-02-04,2016-05-25,1142.6,1219.200048828125,0.1553642865646402,119.00911936998273,118.77607294013578,1.3947183441330766,-0.02918963931115021,2.951802720738783,77,gap_stop,3865,3866,50,4
6B=F,L,2016-05-25,2016-05-26,2016-06-13,1.4707000089645386,1.4175680554812942,0.2512814925207167,-83.4442285738184,-83.82115081259948,-1.0064112290358576,-0.989969056285996,0.06411200263036106,11,stop,3887,3888,50,4
ZC=F,L,2016-05-18,2016-05-19,2016-06-21,397.875,397.36066572451494,0.04858215563695373,-1.2493733910517388,-1.3222466245071693,-0.01583135596819075,-0.35991308820629186,1.2033457797604303,22,stop,3953,3954,50,4
ZW=F,L,2016-06-06,2016-06-07,2016-06-21,507.375,470.1729629225442,0.03464741193702561,-64.44771517595562,-64.49968629386116,-0.7677052103779203,-0.7500335522711901,0.34279884004147176,10,stop,3975,3976,50,4
6A=F,S,2016-05-18,2016-05-19,2016-06-23,0.7216000126838684,0.7511172562430493,0.22429614948865068,-66.20604073842937,-66.54248496266233,-0.7967180607056076,-0.7734279523384152,0.20409978406266827,24,stop,3870,3871,50,4
ES=F,L,2016-03-16,2016-03-17,2016-06-24,2027.0,2038.5008961372264,0.13001806198846552,7.476621134464024,7.281594041481325,0.08692681013930635,-0.11447034539436989,0.7198050532425632,69,stop,3921,3922,50,4
YM=F,L,2016-03-16,2016-03-17,2016-06-24,17331.0,17360.220640452368,0.1615078497412517,2.359681403762069,2.117419629150191,0.025277505590099458,-0.08387068158512793,0.724951178758807,69,stop,3512,3513,50,4
6B=F,L,2016-06-23,2016-06-24,2016-06-24,1.499600036239624,1.4327737709686144,0.1985687491817556,-82.93504942095363,-83.23290254472626,-1.0050954447790392,-2.6226562242150875,0.0,0,stop_same_day,3907,3908,50,4
ES=F,S,2016-06-24,2016-06-27,2016-06-30,2013.5,2090.8794504243456,0.15849995110126147,-61.3231955425063,-61.560945469158185,-0.7574247579322118,-0.5972270165393465,0.31202064537565855,3,stop,3991,3992,50,4
NQ=F,S,2016-06-24,2016-06-27,2016-07-01,4249.75,4436.471429843305,0.16206101963873704,-60.52053061761769,-60.7636221470758,-0.7476147652555315,-0.6410527386241024,0.32700668471027305,4,stop,3991,3992,50,4
CL=F,L,2016-03-09,2016-03-10,2016-07-07,38.17999816894531,45.29210134208698,0.10122229085874178,71.99033760091264,71.83850416462452,0.8459015202427944,-0.3504172674586271,1.6078689050569213,82,stop,3898,3899,50,4
NG=F,L,2016-04-29,2016-05-02,2016-08-10,2.133499969482422,2.5813482734295965,0.02111310703929036,94.55469178601341,94.52302212545446,1.1128626688770045,-0.5580490019386873,2.148924172183874,70,stop,3930,3931,50,4
SI=F,L,2016-06-29,2016-06-30,2016-08-19,18.320000534057616,19.359999771118165,0.08336440090342102,86.6989133375676,86.57386673621247,1.066163776327209,-0.07699760866797258,2.8489218597914574,35,gap_stop,3970,3971,50,4
ZN=F,L,2016-06-24,2016-06-27,2016-08-26,132.7734375,131.52996002166537,0.03220262652020294,-40.0432408210937,-40.09154476087401,-0.4932726155228862,-0.4612132861834596,0.5788381511161541,43,stop,3954,3955,50,4
ZB=F,L,2016-07-05,2016-07-06,2016-08-29,175.890625,170.22521648604177,0.010637167655465513,-60.26390019967538,-60.27985595115859,-0.7322146833970121,-0.7651586076537893,0.1877565976564707,38,stop,3966,3967,50,4
GC=F,L,2016-06-24,2016-06-27,2016-08-30,1330.1,1308.2127895666315,0.09725085582385336,-21.285499462418503,-21.431375746154284,-0.263684296317666,-0.22136040921473626,0.5360507378351839,45,stop,3964,3965,50,4
NQ=F,L,2016-09-06,2016-09-07,2016-09-12,4830.5,4664.453851691935,0.24182307643719994,-80.30758082880783,-80.67031544346364,-0.9988035800589734,-0.9910420245103886,0.0538935239915015,3,stop,4041,4042,50,4
ZC=F,S,2016-06-30,2016-07-01,2016-09-15,360.375,331.99568084604755,0.03374602908773894,47.88446648297531,47.8338474393437,0.5894760484462026,-0.2937054374775613,1.2346025026711647,52,stop,3983,3984,50,4
ZW=F,S,2016-07-06,2016-07-07,2016-09-15,416.875,401.375,0.03189439420815149,24.718155511317402,24.670313920005174,0.2980142130183937,-0.4406641966900942,1.1052724933374494,49,gap_stop,3996,3997,50,4
HG=F,S,2016-08-30,2016-08-31,2016-09-22,2.0689999694824217,2.1679259531600037,0.2810223446237464,-69.5010296932114,-69.92256321014702,-0.8630934514099885,-0.7934924833407843,0.06937512378254096,15,stop,4015,4016,50,4
NG=F,L,2016-09-15,2016-09-16,2016-10-24,2.9194999828338624,2.936050335113834,0.020401496246640876,3.3765194992042242,3.3459172548342626,0.04218896584329844,-0.1376258000647036,1.1485955299130879,25,stop,4026,4027,50,4
ZS=F,S,2016-09-15,2016-09-16,2016-10-27,948.625,1017.3523230499807,0.019292725252514416,-66.2968680472039,-66.32580713508267,-0.8363079534343746,-0.7586785855166273,0.17788656213516107,28,stop,4026,4027,50,4
GC=F,S,2016-10-05,2016-10-06,2016-11-01,1265.200048828125,1288.736156542896,0.1576860881700708,-37.11316756291644,-37.34969669517154,-0.46516026469545746,-0.32010703037139804,0.3201084687400747,17,stop,4035,4036,50,4
NQ=F,L,2016-09-21,2016-09-22,2016-11-03,4849.25,4699.75,0.18852663707912912,-56.36946448665961,-56.652254442278306,-0.7116676378645359,-0.6678544887780336,0.3327431052245167,29,gap_stop,4052,4053,50,4
ES=F,S,2016-10-31,2016-11-01,2016-11-09,2123.25,2161.822875287744,0.20140201194818586,-38.843273447890454,-39.14537646581273,-0.4887162921839235,-0.25144334632638227,0.5594614455762006,6,stop,4079,4080,50,4
YM=F,S,2016-11-02,2016-11-03,2016-11-09,17861.0,18456.245351275247,0.23692659426593266,-70.51472691513654,-70.87011680653542,-0.8877498091557283,-0.7182185481516343,0.0920032024491763,4,stop,3672,3673,50,4
6A=F,L,2016-08-10,2016-08-11,2016-11-16,0.7703000141143799,0.7468002475446761,0.2338828659146276,-54.96192753647073,-55.312751835342674,-0.6764674782858036,-0.749414358370894,0.19450455419863522,66,stop,3928,3929,50,4
NG=F,S,2016-11-08,2016-11-09,2016-11-28,2.610499988555908,3.144952899072645,0.015090711049008918,-80.65274441909898,-80.67538048567249,-1.0030959583247234,-0.957870860387154,0.12102379679036444,11,stop,4063,4064,50,4
6B=F,S,2016-06-24,2016-06-27,2016-12-01,1.3442000316619873,1.2672777481689508,0.13182228814967065,63.37544637343573,63.17771294121122,0.7773169103645676,-0.09934054210785652,1.42726883315843,108,stop,3908,3909,50,4
HG=F,L,2016-11-01,2016-11-02,2016-12-19,2.2240000133514406,2.4967810699432818,0.3509277449551061,239.316102640615,238.78971102318235,2.9873076844748243,-0.13719395915480903,5.465769212757641,31,stop,4058,4059,50,4
NG=F,L,2016-11-30,2016-12-01,2017-01-04,3.3495000495910645,3.26277097293932,0.01561288964330505,-13.540915026294323,-13.56433436075928,-0.16257153191243057,-0.20115811161741748,1.206013478408547,22,stop,4077,4078,50,4
GC=F,S,2016-11-14,2016-11-15,2017-01-05,1224.200048828125,1179.878676790207,0.12052034946770532,53.4162724689807,53.23549194477915,0.6492591468695783,-0.0749630698859056,1.474274066609715,34,stop,4061,4062,50,4
6A=F,S,2016-12-16,2016-12-19,2017-01-11,0.7281999753952026,0.7431083105176816,0.26587916277476115,-39.638156607302584,-40.036975351464726,-0.46919859674939557,-0.28354454604778995,0.4237571308611553,15,stop,4016,4017,50,4
6E=F,S,2016-11-15,2016-11-16,2017-01-31,1.0734000371932984,1.0819685999749997,0.17318431963350364,-18.54925894482392,-18.80903542427417,-0.2292059938514705,-0.37987453334347726,0.966836266241118,50,stop,4092,4093,50,4
ZN=F,S,2016-09-09,2016-09-12,2017-02-24,131.2265625,125.51250462346701,0.03345776573684662,191.17960983982405,191.12942319121876,2.3901607836437635,-0.238621402423171,3.422419292288493,111,stop,4007,4008,50,4
SI=F,L,2017-01-31,2017-02-01,2017-03-03,17.455000762939452,17.661578765811047,0.08585504984234636,17.73576473287315,17.60698215810963,0.2118865686736434,-0.05475994066339913,1.0538634870270631,21,stop,4116,4117,50,4
HG=F,L,2017-01-24,2017-01-25,2017-03-07,2.695999897003174,2.6121746233175305,0.1893844039264223,-39.68799872731203,-39.972075333201666,-0.4790303212923567,-0.5049861669169221,0.45675876575156693,28,stop,4113,4114,50,4
CL=F,L,2017-02-23,2017-02-24,2017-03-09,54.340001831054686,49.506263235799494,0.17067239629766026,-82.49857491286896,-82.75458350731544,-0.9767815051269246,-0.8642237787082567,0.05439142755233553,9,stop,4138,4139,50,4
ZC=F,L,2017-01-04,2017-01-05,2017-03-10,359.875,356.5011622931796,0.0675745032793665,-11.399270359179212,-11.500632114098263,-0.13676995996096644,-0.3164262010889835,0.8086447361162911,44,stop,4110,4111,50,4
ZW=F,L,2017-01-04,2017-01-05,2017-03-13,419.125,418.0328619088809,0.045858862893946986,-2.504210549094447,-2.572998843435367,-0.03059909623270829,-0.19428853042553204,1.2304940260283697,45,stop,4120,4121,50,4
YM=F,L,2016-11-09,2016-11-10,2017-03-22,18534.0,20583.81949115416,0.17908953456358342,183.5506093050801,183.2819750032347,2.2595165808345428,-0.04636446780245323,2.901090985353502,88,stop,3677,3678,50,4
ES=F,L,2016-11-25,2016-11-28,2017-03-24,2208.25,2331.9186956655753,0.17994922911972955,111.27043225631361,111.000508412634,1.3239466987323347,-0.3139000597274426,2.068520906409045,80,stop,4096,4097,50,4
6B=F,S,2017-03-08,2017-03-09,2017-03-27,1.2169000076293943,1.258735393987053,0.30353152203636025,-79.3647406007456,-79.82003788380014,-0.9526611419663539,-0.8309527479244072,0.10641545082315872,12,stop,4082,4083,50,4
CL=F,S,2017-03-09,2017-03-10,2017-04-07,49.600000610351564,52.02478801602926,0.16303733608652587,-39.533087919785,-39.77764392391479,-0.4757036620922594,-0.4445488015907418,0.5049921852826337,20,stop,4148,4149,50,4
